numero-experimentation,type-experimentation,site-essai,systeme-essai,lot-cellules,passage,stress,temps-traitement,genes-analyses,proteine-correspondante,proteines-analysees,gene-correspondant,projet,nom-item,numero-item,type-echantillon,nom-r-et-d,nom-commercial,reference-produit,pourcentage-produit,genre,espece,fold-change,augmentation-diminution,notation
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CC2D2A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,66",-34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DCAF8,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MATN3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CADM1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DNAJC6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FMC1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,51",-49 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LMNA,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CLK1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ARHGEF19,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PAQR5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CCDC107,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DHRS4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,67",-33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PAQR6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,42",-58 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FAAH,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GOLGA2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,53",-47 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CSPP1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,EGLN2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,GOLGA6L10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,31",-69 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RHBDF1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OGG1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MEN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CSTF3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ARSI,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SDF2L1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,53",-47 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CDKN2D,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,59",-41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RAB13,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SH2B1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PDIK1L,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,55",-45 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SNAI2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HDAC10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LAMP3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,54",-46 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NUDT15,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OLIG3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SNRNP35,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,34",-66 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,WDR83,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,45",-55 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,YIPF5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,IL6R,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,49",-51 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ALDH7A1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,48",-52 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CYP27C1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,56",-44 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,BECN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,45",-55 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,COL9A3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HIRA,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,43",-57 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SCD,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,INPP1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SPTLC2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OTX1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SPEN,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FAM177B,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,4",-60 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SLC35B4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PRKAG1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,5",-50 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,POC1B,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CBX1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NUBPL,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TWF1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CEP44,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,64",-36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PSMC5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,58",-42 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,POLE2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CD86,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CCR6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,67",-33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SAA1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TMC4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,67",-33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RCAN3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TRIM7,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DOK4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CRTC3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NPAT,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,UTP11,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,66",-34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PIGW,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ERLIN2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CAPN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,57",-43 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,FAM161A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KCNJ16,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,66",-34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ROGDI,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,CHMP4B,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SMARCD2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,AMD1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MIA,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,66",-34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,KCTD17,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF25,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PIKFYVE,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,67",-33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PRR5L,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PLEKHA5,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ESS2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ESRRA,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SRF,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,4",-60 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SC5D,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,MEGF8,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,61",-39 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,AKAP1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,65",-35 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZNF182,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,56",-44 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,AADACL4,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,TMEM44,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,46",-54 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PFKL,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,HSDL1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SLC22A2,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NAA38,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,69",-31 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,AAGAB,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,43",-57 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ESCO1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,59",-41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SLC18B1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ERP29,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,51",-49 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,AKR1C1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,5",-50 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,PAQR3,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,64",-36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,NMT1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,66",-34 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,LMBR1L,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,62",-38 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ADAMTS6,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,63",-37 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,SCN8A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,7",-30 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,RIC8A,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,59",-41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,U2AF1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,64",-36 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ZCCHC17,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,67",-33 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,USP42,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,59",-41 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,OSGIN1,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,ILKAP,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,68",-32 %,
20-SCR-06,SCR,CODIF INTERNATIONAL,NHDF,F008120,R8,Pas de stress,24h,DNAH10,,,,P19-17,Huile de blé noir,I19-104,substance principale,,HUILE DE BLE NOIR,ALGxxx,"0,02 %",,,"0,6",-40 %,
